Entry	Action	User Name	Updated Date
兵员	Updated	hoannk	2013-09-16 15:08:25.220+07:00
投奔	Added	hoannk	2013-09-16 15:10:31.759+07:00
巨大	Updated	hoannk	2013-09-16 15:11:44.774+07:00
搀和	Added	hoannk	2013-09-16 15:12:11.659+07:00
财产	Updated	hoannk	2013-09-16 15:16:23.166+07:00
这把剑	Deleted	hoannk	2013-09-16 16:04:44.956+07:00
劲力	Updated	hoannk	2013-09-16 16:06:14.028+07:00
战场	Updated	hoannk	2013-09-16 16:06:41.433+07:00
剑尖	Updated	hoannk	2013-09-16 16:13:14.305+07:00
兵刃	Updated	hoannk	2013-09-16 16:21:04.956+07:00
很乐观	Added	hoannk	2013-09-16 16:21:40.969+07:00
懊恼	Updated	hoannk	2013-09-16 16:30:54.908+07:00
附庸	Updated	hoannk	2013-09-16 16:32:23.176+07:00
黄昏	Updated	hoannk	2013-09-16 16:34:37.555+07:00
潜在	Updated	hoannk	2013-09-16 16:35:27.399+07:00
脏腑	Updated	hoannk	2013-09-16 16:39:27.062+07:00
取下	Updated	hoannk	2013-09-16 16:40:17.456+07:00
恐慌	Updated	hoannk	2013-09-16 16:58:03.572+07:00
托大	Updated	hoannk	2013-09-16 17:00:35.064+07:00
佳人	Updated	hoannk	2013-09-16 17:01:39.012+07:00
骑着马	Updated	hoannk	2013-09-16 17:03:17.883+07:00
干净	Updated	hoannk	2013-09-16 17:03:54.539+07:00
诗书	Added	hoannk	2013-09-16 17:04:45.425+07:00
nèn	Added	hoannk	2013-09-16 17:18:50.338+07:00
mì	Added	hoannk	2013-09-16 17:19:12.573+07:00
爽朗的	Updated	hoannk	2013-09-16 17:20:16.920+07:00
姓平	Deleted	hoannk	2013-09-16 17:23:49.930+07:00
强大	Updated	hoannk	2013-09-16 17:33:09.177+07:00
军团	Updated	hoannk	2013-09-16 17:33:36.489+07:00
大军团	Deleted	hoannk	2013-09-16 17:33:48.549+07:00
急匆匆地	Updated	hoannk	2013-09-16 21:42:26.080+07:00
草丛	Updated	hoannk	2013-09-16 21:42:52.307+07:00
灌木	Updated	hoannk	2013-09-16 21:43:12.225+07:00
咫尺	Updated	hoannk	2013-09-16 21:44:39.584+07:00
失落感	Updated	hoannk	2013-09-16 21:45:06.436+07:00
个美女	Updated	hoannk	2013-09-16 21:46:49.073+07:00
驯养	Added	hoannk	2013-09-16 21:47:22.169+07:00
诈降	Added	hoannk	2013-09-18 12:32:44.489+07:00
探子	Updated	hoannk	2013-09-18 12:34:13.695+07:00
至情至 xìng	Added	hoannk	2013-09-18 12:35:24.761+07:00
好不容易	Updated	hoannk	2013-09-18 12:36:15.205+07:00
wěn	Added	hoannk	2013-09-18 12:38:50.673+07:00
这样强烈	Updated	hoannk	2013-09-18 13:26:03.048+07:00
攻克	Updated	hoannk	2013-09-18 14:51:24.712+07:00
堪堪	Updated	hoannk	2013-09-18 14:54:30.778+07:00
民众的安全	Deleted	hoannk	2013-09-18 14:54:55.670+07:00
屠杀	Updated	hoannk	2013-09-18 14:58:12.718+07:00
骑在	Updated	hoannk	2013-09-18 14:59:39.759+07:00
旦夕	Updated	hoannk	2013-09-18 14:59:54.470+07:00
狰狞的笑容	Updated	hoannk	2013-09-18 15:00:19.092+07:00
紧紧地握着	Updated	hoannk	2013-09-18 15:00:32.499+07:00
捉襟见肘	Updated	hoannk	2013-09-18 15:01:25.846+07:00
紧握	Updated	hoannk	2013-09-18 15:02:24.010+07:00
石炭	Added	hoannk	2013-09-18 15:06:07.925+07:00
上佳	Deleted	hoannk	2013-09-18 15:07:17.745+07:00
tǐng	Added	hoannk	2013-09-18 15:08:26.889+07:00
离弦	Updated	hoannk	2013-09-18 15:09:06.329+07:00
哐	Added	hoannk	2013-09-18 15:11:04.746+07:00
顶住	Updated	hoannk	2013-09-18 15:13:06.286+07:00
花家族	Deleted	hoannk	2013-09-20 08:19:19.485+07:00
怨怼	Updated	hoannk	2013-09-20 08:22:32.800+07:00
萧瑟	Updated	hoannk	2013-09-20 08:23:00.552+07:00
等级	Updated	hoannk	2013-09-20 08:24:23.023+07:00
超	Deleted	hoannk	2013-09-23 09:01:50.839+07:00
打手	Updated	hoannk	2013-09-23 09:04:45.618+07:00
zìyóu	Added	hoannk	2013-09-23 13:08:15.999+07:00
jǐng	Added	hoannk	2013-09-23 13:08:27.025+07:00
shè	Updated	hoannk	2013-09-23 13:09:02.010+07:00
sāo	Updated	hoannk	2013-09-23 13:10:07.333+07:00
zhèngfǔ	Added	hoannk	2013-09-23 13:10:27.685+07:00
chūn	Updated	hoannk	2013-09-23 13:12:57.999+07:00
打中	Deleted	hoannk	2013-09-23 13:22:41.979+07:00
出 sè	Added	hoannk	2013-09-23 13:39:15.917+07:00
汗马	Added	hoannk	2013-09-23 13:39:49.586+07:00
自传	Added	hoannk	2013-09-23 13:40:00.059+07:00
shè 门	Added	hoannk	2013-09-23 13:42:17.879+07:00
补 shè	Added	hoannk	2013-09-23 13:42:42.574+07:00
这个角	Deleted	hoannk	2013-09-23 14:01:41.349+07:00
心理	Updated	hoannk	2013-09-23 14:09:45.535+07:00
他们的进攻	Deleted	hoannk	2013-09-23 14:13:49.979+07:00
愤愤的	Updated	hoannk	2013-09-23 14:17:44.352+07:00
极端	Updated	hoannk	2013-09-23 14:18:18.911+07:00
淡了起来	Deleted	hoannk	2013-09-23 14:27:16.255+07:00
强行	Updated	hoannk	2013-09-23 14:27:42.489+07:00
jǐng 惕	Added	hoannk	2013-09-23 14:29:41.772+07:00
shè 手	Added	hoannk	2013-09-23 14:39:26.227+07:00
推演	Updated	hoannk	2013-09-23 15:08:09.598+07:00
吐槽	Added	hoannk	2013-09-23 15:14:06.468+07:00
闲暇	Updated	hoannk	2013-09-23 15:21:28.089+07:00
活跃	Updated	hoannk	2013-09-23 15:22:35.580+07:00
晴雨表	Added	hoannk	2013-09-23 15:24:20.817+07:00
把握住	Updated	hoannk	2013-09-23 15:25:29.126+07:00
栏目	Added	hoannk	2013-09-23 16:10:30.681+07:00
他的帮助	Deleted	hoannk	2013-09-23 16:27:04.477+07:00
垮不了	Updated	hoannk	2013-09-23 16:27:41.708+07:00
是他的心	Deleted	hoannk	2013-09-23 16:28:05.561+07:00
口香糖	Updated	hoannk	2013-09-23 16:31:48.304+07:00
可不	Added	hoannk	2013-09-23 17:04:12.674+07:00
可不比	Deleted	hoannk	2013-09-23 17:04:24.995+07:00
个人的包	Deleted	hoannk	2013-09-23 17:17:56.787+07:00
别扭的	Deleted	hoannk	2013-09-23 17:28:00.717+07:00
武断	Updated	hoannk	2013-09-25 13:27:19.856+07:00
把握的	Updated	hoannk	2013-09-25 13:28:22.229+07:00
跑位	Added	hoannk	2013-09-25 13:32:07.637+07:00
憎恶	Updated	hoannk	2013-09-26 13:10:03.811+07:00
肉体	Updated	hoannk	2013-09-26 13:11:40.996+07:00
燥热	Updated	hoannk	2013-09-26 13:12:05.114+07:00
羞愤	Updated	hoannk	2013-09-26 13:12:18.543+07:00
绿	Deleted	hoannk	2013-09-26 13:12:59.379+07:00
捉迷藏	Added	hoannk	2013-09-26 13:13:20.382+07:00
深红	Updated	hoannk	2013-09-26 13:27:38.041+07:00
笔记	Updated	hoannk	2013-09-26 13:30:24.891+07:00
负面	Updated	hoannk	2013-09-26 13:31:57.972+07:00
不同	Updated	hoannk	2013-09-26 13:32:24.050+07:00
刷	Deleted	hoannk	2013-09-26 13:34:56.714+07:00
浅白	Added	hoannk	2013-09-26 13:35:36.843+07:00
冷空气	Updated	hoannk	2013-09-26 13:51:45.901+07:00
嗨皮	Added	hoannk	2013-09-26 14:00:35.791+07:00
手套	Updated	hoannk	2013-09-26 15:25:47.210+07:00
耳朵里面	Updated	hoannk	2013-09-26 15:55:17.327+07:00
绝杀的	Deleted	hoannk	2013-09-26 15:56:45.686+07:00
丛中	Updated	hoannk	2013-09-26 16:01:24.174+07:00
劣势	Updated	hoannk	2013-09-26 16:02:24.354+07:00
顶住了	Updated	hoannk	2013-09-26 16:13:47.898+07:00
罪大恶极	Added	hoannk	2013-09-26 16:52:26.177+07:00
冷静的	Updated	hoannk	2013-09-26 16:54:52.602+07:00
这下子	Updated	hoannk	2013-09-26 16:55:36.043+07:00
紧密的联系	Updated	hoannk	2013-09-26 17:00:25.259+07:00
大步的	Updated	hoannk	2013-09-26 17:01:54.924+07:00
跳了起来	Deleted	hoannk	2013-09-26 17:02:27.057+07:00
抓紧	Updated	hoannk	2013-09-26 17:10:10.533+07:00
家小	Deleted	hoannk	2013-09-26 17:11:29.514+07:00
把握住了	Updated	hoannk	2013-09-26 17:11:55.659+07:00
松弛	Updated	hoannk	2013-09-26 20:59:39.895+07:00
现自己	Deleted	hoannk	2013-09-26 21:12:43.245+07:00
持久战	Updated	hoannk	2013-09-26 21:15:40.985+07:00
顶着	Updated	hoannk	2013-09-26 21:16:39.170+07:00
对性的	Deleted	hoannk	2013-09-26 21:29:11.776+07:00
抬不起头来	Updated	hoannk	2013-09-26 21:32:31.291+07:00
昂着头	Updated	hoannk	2013-09-26 21:53:36.013+07:00
舒展	Updated	hoannk	2013-09-26 21:54:06.089+07:00
喊什么	Deleted	hoannk	2013-09-26 21:58:06.940+07:00
股东	Updated	hoannk	2013-09-26 22:08:14.694+07:00
个人	Added	hoannk	2013-09-26 22:10:04.092+07:00
太多人	Deleted	hoannk	2013-09-26 22:11:57.695+07:00
着名的	Added	hoannk	2013-09-26 22:18:33.739+07:00
要管	Deleted	hoannk	2013-09-26 22:20:49.942+07:00
天价	Updated	hoannk	2013-09-26 22:22:59.262+07:00
三兄	Deleted	hoannk	2013-09-26 22:25:12.194+07:00
这个色	Deleted	hoannk	2013-09-26 22:27:58.336+07:00
松弛了	Updated	hoannk	2013-09-26 22:30:21.888+07:00
人放松	Deleted	hoannk	2013-09-26 22:30:41.970+07:00
深更半夜	Updated	hoannk	2013-09-26 22:37:31.078+07:00
养老	Updated	hoannk	2013-09-26 22:44:16.821+07:00
支撑不起	Updated	hoannk	2013-09-26 22:49:43.140+07:00
敲诈	Updated	hoannk	2013-09-26 22:57:07.634+07:00
际遇	Updated	hoannk	2013-09-30 13:44:46.576+07:00
铁丝网	Added	hoannk	2013-10-01 09:28:33.380+07:00
告了	Deleted	hoannk	2013-10-01 09:29:14.980+07:00
了之	Deleted	hoannk	2013-10-01 09:29:29.721+07:00
愁肠	Updated	hoannk	2013-10-01 09:29:49.279+07:00
zì you	Added	hoannk	2013-10-01 09:32:52.903+07:00
记者会	Added	hoannk	2013-10-01 09:45:16.260+07:00
老鼠爱大米	Updated	hoannk	2013-10-01 11:09:27.097+07:00
诶	Updated	hoannk	2013-10-04 10:06:10.385+07:00
炒股	Updated	hoannk	2013-10-01 12:14:49.062+07:00
议论纷纷	Updated	hoannk	2013-10-01 12:19:01.850+07:00
这一方	Deleted	hoannk	2013-10-01 12:19:30.348+07:00
一方面	Deleted	hoannk	2013-10-01 12:19:54.250+07:00
闹哄哄的	Updated	hoannk	2013-10-01 12:20:12.660+07:00
罗氏	Deleted	hoannk	2013-10-01 12:24:11.185+07:00
时空	Updated	hoannk	2013-10-01 12:26:29.550+07:00
几何	Deleted	hoannk	2013-10-13 10:27:44.458+07:00
蒙蔽	Updated	hoannk	2013-10-04 08:37:56.043+07:00
数理	Added	hoannk	2013-10-04 08:38:13.561+07:00
登载	Added	hoannk	2013-10-04 08:39:47.867+07:00
不走	Deleted	hoannk	2013-10-04 10:04:32.056+07:00
cháo	Added	hoannk	2013-10-04 12:49:18.048+07:00
愤愤	Updated	hoannk	2013-10-04 12:53:36.303+07:00
那儿	Deleted	hoannk	2013-10-08 18:00:02.051+07:00
好面子	Deleted	hoannk	2013-10-08 18:01:03.009+07:00
明儿	Deleted	hoannk	2013-10-08 18:01:19.862+07:00
不肖	Updated	hoannk	2013-10-08 18:03:23.249+07:00
花厅中	Updated	hoannk	2013-10-08 18:31:13.476+07:00
茶盏	Updated	hoannk	2013-10-08 18:31:26.682+07:00
伺机	Updated	hoannk	2013-10-08 18:32:39.059+07:00
俌	Added	hoannk	2013-10-08 18:32:52.745+07:00
金陵城里	Deleted	hoannk	2013-10-08 18:33:08.256+07:00
舒了一口气	Updated	hoannk	2013-10-08 18:47:13.331+07:00
驾着	Updated	hoannk	2013-10-08 22:21:50.539+07:00
聪明的女人	Deleted	hoannk	2013-10-08 22:22:22.441+07:00
贵客	Updated	hoannk	2013-10-08 22:27:38.610+07:00
何足	Added	hoannk	2013-10-08 22:39:52.404+07:00
败家子	Updated	hoannk	2013-10-09 10:10:06.531+07:00
迷离	Updated	hoannk	2013-10-09 10:12:01.204+07:00
绮丽	Updated	hoannk	2013-10-09 10:18:49.559+07:00
蒙老师	Deleted	hoannk	2013-10-09 10:21:04.842+07:00
蒙老	Deleted	hoannk	2013-10-09 10:21:13.584+07:00
牙痒痒的	Updated	hoannk	2013-10-09 14:45:02.170+07:00
牙痒痒	Updated	hoannk	2013-10-09 14:45:17.261+07:00
敢怒不敢言	Deleted	hoannk	2013-10-09 14:45:49.578+07:00
联想	Updated	hoannk	2013-10-09 14:46:34.647+07:00
滑不溜手	Added	hoannk	2013-10-09 15:02:43.082+07:00
那马	Deleted	hoannk	2013-10-09 15:15:47.742+07:00
大人们	Deleted	hoannk	2013-10-09 15:16:16.657+07:00
闲工夫	Added	hoannk	2013-10-09 15:16:51.713+07:00
府尹	Added	hoannk	2013-10-09 15:17:23.392+07:00
雷厉风行	Updated	hoannk	2013-10-09 15:31:13.023+07:00
扶了	Updated	hoannk	2013-10-09 15:35:51.697+07:00
歪掉	Updated	hoannk	2013-10-09 15:36:35.236+07:00
熊心豹子胆	Updated	hoannk	2013-10-09 15:38:01.886+07:00
熊心豹子胆了	Updated	hoannk	2013-10-09 15:38:18.749+07:00
正途	Updated	hoannk	2013-10-09 15:39:21.039+07:00
中风	Deleted	hoannk	2013-10-09 15:44:41.665+07:00
修道	Deleted	hoannk	2013-10-09 15:45:23.161+07:00
贝儿	Deleted	hoannk	2013-10-09 15:58:48.433+07:00
宝贝儿	Deleted	hoannk	2013-10-09 15:58:56.724+07:00
儿子	Updated	hoannk	2013-10-09 15:59:10.941+07:00
寻死觅活	Added	hoannk	2013-10-09 16:02:33.642+07:00
经义	Added	hoannk	2013-10-09 16:03:32.065+07:00
发愣	Updated	hoannk	2013-10-09 16:04:12.870+07:00
亲长	Added	hoannk	2013-10-09 16:05:39.238+07:00
凌迫	Added	hoannk	2013-10-09 16:05:56.192+07:00
痛斥	Added	hoannk	2013-10-09 16:06:15.756+07:00
当差	Added	hoannk	2013-10-09 16:09:47.694+07:00
老神在在的	Added	hoannk	2013-10-09 16:10:29.896+07:00
不敢违	Deleted	hoannk	2013-10-09 16:11:25.000+07:00
挤兑	Added	hoannk	2013-10-09 16:13:27.485+07:00
喝令	Updated	hoannk	2013-10-09 16:17:32.205+07:00
凑近	Updated	hoannk	2013-10-09 16:19:38.595+07:00
这风	Deleted	hoannk	2013-10-09 16:22:41.891+07:00
愣了一愣	Updated	hoannk	2013-10-09 16:23:15.953+07:00
七公子	Deleted	hoannk	2013-10-09 16:52:08.480+07:00
刚正	Added	hoannk	2013-10-09 16:59:10.411+07:00
洗脱	Added	hoannk	2013-10-09 17:02:21.682+07:00
之本	Updated	hoannk	2013-10-09 17:02:45.161+07:00
胆略	Added	hoannk	2013-10-09 17:03:01.275+07:00
着想	Added	hoannk	2013-10-09 17:03:27.642+07:00
颐养天年	Added	hoannk	2013-10-09 17:05:14.965+07:00
指不定	Updated	hoannk	2013-10-09 17:07:05.450+07:00
宠溺	Updated	hoannk	2013-10-09 17:08:40.410+07:00
扶着	Updated	hoannk	2013-10-09 17:09:43.918+07:00
几株	Updated	hoannk	2013-10-09 17:10:21.091+07:00
婚约	Updated	hoannk	2013-10-09 17:11:51.955+07:00
没空	Updated	hoannk	2013-10-09 17:12:19.026+07:00
人口	Added	hoannk	2013-10-09 17:14:24.380+07:00
自个	Updated	hoannk	2013-10-10 15:32:49.836+07:00
油滑	Added	hoannk	2013-10-09 17:16:19.918+07:00
这车	Deleted	hoannk	2013-10-09 17:17:30.148+07:00
涣散	Updated	hoannk	2013-10-10 14:49:17.701+07:00
天听	Added	hoannk	2013-10-10 14:51:02.994+07:00
高抬贵手	Updated	hoannk	2013-10-10 15:33:26.464+07:00
志得意满	Added	hoannk	2013-10-10 16:10:10.558+07:00
瓮	Updated	hoannk	2013-10-10 16:10:37.810+07:00
朝官	Added	hoannk	2013-10-10 16:11:51.986+07:00
大方	Updated	hoannk	2013-10-10 16:12:34.104+07:00
bo	Added	hoannk	2013-10-10 16:13:12.550+07:00
xing	Added	hoannk	2013-10-10 16:13:24.375+07:00
倒仰	Added	hoannk	2013-10-10 16:13:52.371+07:00
hua	Added	hoannk	2013-10-10 16:16:11.018+07:00
xiong	Added	hoannk	2013-10-10 16:16:49.961+07:00
ting	Added	hoannk	2013-10-10 16:17:05.556+07:00
1u	Added	hoannk	2013-10-10 16:17:44.422+07:00
实话告诉你	Updated	hoannk	2013-10-10 16:20:19.890+07:00
出幺蛾子	Added	hoannk	2013-10-10 16:20:58.970+07:00
酒后	Deleted	hoannk	2013-10-10 16:22:18.306+07:00
dangdang	Added	hoannk	2013-10-10 16:23:34.492+07:00
功名	Updated	hoannk	2013-10-10 16:37:41.149+07:00
挡一挡	Updated	hoannk	2013-10-10 16:38:33.745+07:00
亲随	Added	hoannk	2013-10-10 16:40:54.894+07:00
低声	Updated	hoannk	2013-10-10 16:42:03.824+07:00
声解释	Deleted	hoannk	2013-10-10 16:42:18.866+07:00
锦衣卫的人	Deleted	hoannk	2013-10-10 16:43:55.283+07:00
沆瀣一气	Added	hoannk	2013-10-10 16:44:31.402+07:00
指指点点	Updated	hoannk	2013-10-10 16:45:01.769+07:00
就是大	Deleted	hoannk	2013-10-10 16:46:00.438+07:00
扶了起来	Updated	hoannk	2013-10-10 16:47:15.917+07:00
不会骑马	Deleted	hoannk	2013-10-10 16:47:58.392+07:00
方寸	Updated	hoannk	2013-10-10 16:48:46.999+07:00
刁滑	Added	hoannk	2013-10-10 17:00:35.624+07:00
tui	Added	hoannk	2013-10-10 17:02:21.007+07:00
嚷嚷的	Updated	hoannk	2013-10-10 17:02:40.723+07:00
jin	Added	hoannk	2013-10-10 17:06:43.393+07:00
西厂的人	Updated	hoannk	2013-10-10 17:10:41.588+07:00
讷讷	Added	hoannk	2013-10-10 17:11:10.231+07:00
刑名	Added	hoannk	2013-10-10 17:17:24.819+07:00
文会	Added	hoannk	2013-10-10 17:18:46.037+07:00
再迟钝	Updated	hoannk	2013-10-10 17:19:42.153+07:00
煎熬了	Updated	hoannk	2013-10-10 17:20:59.635+07:00
呆	Deleted	hoannk	2013-10-11 14:27:50.494+07:00
liáo	Added	hoannk	2013-10-11 14:30:02.842+07:00
沈大姐	Deleted	hoannk	2013-10-11 14:30:42.685+07:00
赌	Deleted	hoannk	2013-10-11 14:31:04.352+07:00
赌咒	Added	hoannk	2013-10-11 14:31:34.498+07:00
绞刑	Added	hoannk	2013-10-11 14:34:25.171+07:00
呵斥	Updated	hoannk	2013-10-11 14:37:05.985+07:00
这和	Deleted	hoannk	2013-10-11 14:37:27.181+07:00
闭过气	Added	hoannk	2013-10-11 14:38:56.118+07:00
干干净净的	Updated	hoannk	2013-10-11 14:40:20.601+07:00
斩草除根	Updated	hoannk	2013-10-11 14:54:07.493+07:00
hu	Deleted	hoannk	2014-01-21 16:54:16.729+07:00
婆娘	Added	hoannk	2013-10-11 15:01:32.978+07:00
fu	Added	hoannk	2013-10-11 15:02:44.295+07:00
知会	Added	hoannk	2013-10-11 15:03:57.237+07:00
隐忧	Deleted	hoannk	2013-10-11 15:21:42.997+07:00
违抗	Updated	hoannk	2013-10-11 15:26:19.085+07:00
吵起来	Updated	hoannk	2013-10-11 15:31:12.159+07:00
成家	Deleted	hoannk	2013-10-11 15:31:42.139+07:00
lu	Added	hoannk	2013-10-11 15:33:07.702+07:00
休妻	Updated	hoannk	2013-10-11 15:34:17.816+07:00
shi	Added	hoannk	2013-10-11 15:35:23.589+07:00
经仁至义	Deleted	hoannk	2013-10-11 15:49:27.463+07:00
光了	Deleted	hoannk	2013-10-11 15:50:47.945+07:00
龘	Added	hoannk	2013-10-11 15:54:38.259+07:00
骑了	Updated	hoannk	2013-10-11 15:57:44.016+07:00
酒瓮	Updated	hoannk	2013-10-11 16:00:07.623+07:00
ji	Added	hoannk	2013-10-11 16:01:25.185+07:00
大口子	Updated	hoannk	2013-10-11 16:09:27.315+07:00
接生	Updated	hoannk	2013-10-11 16:13:59.220+07:00
挡箭	Updated	hoannk	2013-10-11 16:16:48.831+07:00
养伤	Updated	hoannk	2013-10-11 16:17:30.572+07:00
不愧	Updated	hoannk	2013-10-11 16:19:30.236+07:00
己出	Added	hoannk	2013-10-11 16:20:11.746+07:00
番国	Added	hoannk	2013-10-11 16:25:55.107+07:00
争辩	Deleted	hoannk	2013-10-11 16:51:56.986+07:00
经史	Added	hoannk	2013-10-11 16:52:37.273+07:00
耽误了	Updated	hoannk	2013-10-11 16:53:34.013+07:00
没断	Updated	hoannk	2013-10-11 17:00:45.478+07:00
太强大了	Updated	hoannk	2013-10-14 12:25:46.721+07:00
电流	Updated	hoannk	2013-10-15 10:39:34.052+07:00
坍塌	Added	hoannk	2013-10-15 10:40:50.058+07:00
粉身碎骨	Updated	hoannk	2013-10-15 10:41:30.436+07:00
耽误	Updated	hoannk	2013-10-15 12:27:02.793+07:00
nv	Added	hoannk	2013-10-21 13:47:01.496+07:00
mén	Added	hoannk	2013-10-21 13:47:50.586+07:00
年迈	Added	hoannk	2013-10-21 13:48:44.709+07:00
料	Deleted	hoannk	2013-10-21 13:49:18.225+07:00
勋贵	Added	hoannk	2013-10-21 13:50:27.028+07:00
làng	Added	hoannk	2013-10-21 13:57:19.831+07:00
máo	Added	hoannk	2013-10-21 14:01:10.204+07:00
在帮忙	Updated	hoannk	2013-10-21 14:05:05.925+07:00
xùe	Added	hoannk	2013-10-21 16:15:47.705+07:00
弓弦	Updated	hoannk	2013-10-21 16:16:01.734+07:00
féi	Added	hoannk	2013-10-21 16:16:31.138+07:00
失之毫厘差之千里	Added	hoannk	2013-10-21 16:17:17.067+07:00
一箭双雕	Deleted	hoannk	2013-10-21 16:17:41.957+07:00
力排众议	Added	hoannk	2013-10-21 16:18:46.791+07:00
cào	Added	hoannk	2013-10-21 16:19:56.646+07:00
hún 蛋	Added	hoannk	2013-10-21 16:21:14.624+07:00
手艺	Updated	hoannk	2013-10-21 16:24:00.593+07:00
大少	Deleted	hoannk	2013-10-21 16:25:58.809+07:00
chuáng	Added	hoannk	2013-10-22 17:12:37.096+07:00
探马	Added	hoannk	2013-10-22 17:12:53.088+07:00
俘虏	Updated	hoannk	2013-10-23 11:21:14.065+07:00
箭在弦上	Updated	hoannk	2013-10-28 12:21:53.690+07:00
地广人稀	Added	hoannk	2013-10-28 12:22:28.247+07:00
遣使	Added	hoannk	2013-10-28 12:23:09.283+07:00
吃瘪	Updated	hoannk	2013-10-28 12:27:17.408+07:00
倒	Deleted	hoannk	2013-10-29 16:08:20.126+07:00
知错能改	Added	hoannk	2013-11-19 11:28:01.230+07:00
善莫大焉	Added	hoannk	2013-11-19 11:29:14.015+07:00
粗豪	Added	hoannk	2013-11-19 11:31:51.376+07:00
涨	Deleted	hoannk	2013-11-27 08:25:28.811+07:00
伦塔特	Added	hoannk	2013-11-27 08:26:17.050+07:00
公正	Updated	hoannk	2013-11-27 08:28:31.598+07:00
掌控	Deleted	hoannk	2013-11-27 08:36:16.170+07:00
太强了	Updated	hoannk	2013-12-09 08:38:05.277+07:00
以防	Deleted	hoannk	2013-12-09 08:39:18.907+07:00
撇撇嘴	Updated	hoannk	2013-12-09 08:45:27.983+07:00
太强大	Updated	hoannk	2013-12-09 08:51:25.095+07:00
港口	Updated	hoannk	2013-12-20 11:37:20.946+07:00
弯仔	Added	hoannk	2013-12-20 11:38:35.996+07:00
跑路	Deleted	hoannk	2013-12-20 11:39:06.211+07:00
口齿	Added	hoannk	2013-12-20 11:40:04.712+07:00
鼻屎	Added	hoannk	2013-12-20 11:42:43.752+07:00
冷血	Updated	hoannk	2013-12-20 11:43:16.690+07:00
杀气	Updated	hoannk	2013-12-20 12:38:19.382+07:00
冲冲的	Updated	hoannk	2013-12-20 12:38:54.466+07:00
稀里糊涂	Updated	hoannk	2013-12-20 12:40:39.273+07:00
冰激凌	Updated	hoannk	2013-12-20 12:43:06.865+07:00
怀抱	Added	hoannk	2013-12-27 16:51:59.742+07:00
捧	Deleted	hoannk	2014-01-07 15:18:35.978+07:00
秘书	Updated	hoannk	2014-03-21 15:48:12.464+07:00
赋闲	Added	hoannk	2014-01-07 15:27:27.446+07:00
胸怀	Updated	hoannk	2014-01-07 15:29:50.352+07:00
省长	Updated	hoannk	2014-01-07 15:30:47.236+07:00
澹澹	Added	hoannk	2014-01-07 15:41:23.957+07:00
去职	Added	hoannk	2014-01-07 15:42:46.517+07:00
对	Deleted	hoannk	2014-01-07 16:06:50.482+07:00
取向	Added	hoannk	2014-01-07 16:07:39.494+07:00
群众	Updated	hoannk	2014-03-19 16:15:16.209+07:00
行家里手	Updated	hoannk	2014-01-07 16:09:24.585+07:00
岂有此理	Added	hoannk	2014-01-08 10:15:22.724+07:00
气喘吁吁的	Updated	hoannk	2014-01-08 10:17:42.401+07:00
泛	Deleted	hoannk	2014-01-08 10:33:13.958+07:00
怔	Deleted	hoannk	2014-01-08 13:24:22.849+07:00
吝惜	Added	hoannk	2014-01-08 13:26:05.492+07:00
毫不	Updated	hoannk	2014-01-08 13:26:22.659+07:00
悬崖边上	Deleted	hoannk	2014-01-08 13:27:43.316+07:00
定时炸弹	Added	hoannk	2014-01-08 13:53:41.995+07:00
躲得	Updated	hoannk	2014-01-08 13:53:54.934+07:00
急匆匆的	Updated	hoannk	2014-01-08 13:54:25.874+07:00
颠簸了	Updated	hoannk	2014-01-08 13:55:51.731+07:00
操心	Updated	hoannk	2014-01-08 15:20:52.408+07:00
吊儿郎当	Added	hoannk	2014-01-08 15:27:38.453+07:00
胆大包天	Added	hoannk	2014-01-08 15:28:33.122+07:00
在狡辩	Added	hoannk	2014-01-08 15:29:21.618+07:00
狡辩	Updated	hoannk	2014-01-08 15:29:37.460+07:00
纂	Added	hoannk	2014-01-08 15:30:20.377+07:00
姣好	Added	hoannk	2014-01-09 13:32:05.030+07:00
一般	Updated	hoannk	2014-01-09 13:54:04.140+07:00
完人	Added	hoannk	2014-01-09 13:55:47.039+07:00
云泥之别	Added	hoannk	2014-01-09 13:58:06.671+07:00
如猪	Deleted	hoannk	2014-01-09 13:59:29.815+07:00
完毕	Updated	hoannk	2014-01-09 14:06:15.975+07:00
一国之君	Updated	hoannk	2014-01-09 14:07:50.008+07:00
算无遗策	Added	hoannk	2014-01-12 10:55:58.060+07:00
益发的	Added	hoannk	2014-01-12 10:57:21.583+07:00
恩赐	Updated	hoannk	2014-01-12 10:59:05.076+07:00
歌儿	Deleted	hoannk	2014-01-12 11:02:22.025+07:00
提钱	Added	hoannk	2014-01-12 11:06:28.269+07:00
担任	Updated	hoannk	2014-01-17 10:56:10.107+07:00
釜底抽薪	Updated	hoannk	2014-01-17 10:58:29.646+07:00
镀金	Added	hoannk	2014-01-17 11:00:54.600+07:00
书记了	Updated	hoannk	2014-01-17 11:01:10.391+07:00
急匆匆	Updated	hoannk	2014-03-08 13:26:20.072+07:00
闲来无事	Updated	hoannk	2014-01-17 11:02:37.760+07:00
忙即	Added	hoannk	2014-01-17 11:04:39.451+07:00
不踏实	Updated	hoannk	2014-01-17 11:06:43.758+07:00
迄今为止	Updated	hoannk	2014-01-17 11:30:42.226+07:00
